fe.id,fe.channel,fe.data,detector.id,detector.plane,detector.segment,detector.channel,detector.data
0xc0a80266,82,0,bft,X,1,87,0
0xc0a80266,110,0,bft,X,1,88,0
0xc0a80266,91,0,bft,X,1,89,0
0xc0a80266,113,0,bft,X,1,90,0
0xc0a80266,95,0,bft,X,1,91,0
0xc0a80266,112,0,bft,X,1,92,0
0xc0a80266,93,0,bft,X,1,93,0
0xc0a80266,118,0,bft,X,1,94,0
0xc0a80266,85,0,bft,X,1,95,0
0xc0a80266,122,0,bft,X,1,96,0
0xc0a80266,90,0,bft,X,1,97,0
0xc0a80266,117,0,bft,X,1,98,0
0xc0a80266,86,0,bft,X,1,99,0
0xc0a80266,125,0,bft,X,1,100,0
0xc0a80266,80,0,bft,X,1,101,0
0xc0a80266,127,0,bft,X,1,102,0
0xc0a80266,81,0,bft,X,1,103,0
0xc0a80266,123,0,bft,X,1,104,0
0xc0a80266,78,0,bft,X,1,105,0
0xc0a80266,114,0,bft,X,1,106,0
0xc0a80266,79,0,bft,X,1,107,0
0xc0a80266,116,0,bft,X,1,108,0
0xc0a80266,73,0,bft,X,1,109,0
0xc0a80266,120,0,bft,X,1,110,0
0xc0a80266,74,0,bft,X,1,111,0
0xc0a80266,115,0,bft,X,1,112,0
0xc0a80266,69,0,bft,X,1,113,0
0xc0a80266,124,0,bft,X,1,114,0
0xc0a80266,70,0,bft,X,1,115,0
0xc0a80266,119,0,bft,X,1,116,0
0xc0a80266,64,0,bft,X,1,117,0
0xc0a80266,121,0,bft,X,1,118,0
0xc0a80266,65,0,bft,X,1,119,0
0xc0a80266,126,0,bft,X,1,120,0
0xc0a80266,77,0,bft,X,1,121,0
0xc0a80265,36,0,bft,X,1,122,0
0xc0a80266,75,0,bft,X,1,123,0
0xc0a80265,34,0,bft,X,1,124,0
0xc0a80266,76,0,bft,X,1,125,0
0xc0a80265,35,0,bft,X,1,126,0
0xc0a80266,71,0,bft,X,1,127,0
0xc0a80265,40,0,bft,X,1,128,0
0xc0a80266,72,0,bft,X,1,129,0
0xc0a80265,39,0,bft,X,1,130,0
0xc0a80266,67,0,bft,X,1,131,0
0xc0a80265,44,0,bft,X,1,132,0
0xc0a80266,66,0,bft,X,1,133,0
0xc0a80265,43,0,bft,X,1,134,0
0xc0a80266,68,0,bft,X,1,135,0
0xc0a80265,45,0,bft,X,1,136,0
0xc0a80265,30,0,bft,X,1,137,0
0xc0a80265,33,0,bft,X,1,138,0
0xc0a80265,25,0,bft,X,1,139,0
0xc0a80265,32,0,bft,X,1,140,0
0xc0a80265,23,0,bft,X,1,141,0
0xc0a80265,38,0,bft,X,1,142,0
0xc0a80265,28,0,bft,X,1,143,0
0xc0a80265,37,0,bft,X,1,144,0
0xc0a80265,19,0,bft,X,1,145,0
0xc0a80265,42,0,bft,X,1,146,0
0xc0a80265,24,0,bft,X,1,147,0
0xc0a80265,41,0,bft,X,1,148,0
0xc0a80265,20,0,bft,X,1,149,0
0xc0a80265,47,0,bft,X,1,150,0
0xc0a80265,18,0,bft,X,1,151,0
0xc0a80265,46,0,bft,X,1,152,0
0xc0a80265,27,0,bft,X,1,153,0
0xc0a80265,49,0,bft,X,1,154,0
0xc0a80265,31,0,bft,X,1,155,0
0xc0a80265,48,0,bft,X,1,156,0
0xc0a80265,29,0,bft,X,1,157,0
0xc0a80265,54,0,bft,X,1,158,0
0xc0a80265,21,0,bft,X,1,159,0
0xc0a80265,58,0,bft,X,1,160,0
0xc0a80265,26,0,bft,X,1,161,0
0xc0a80265,53,0,bft,X,1,162,0
0xc0a80265,22,0,bft,X,1,163,0
0xc0a80265,61,0,bft,X,1,164,0
0xc0a80265,16,0,bft,X,1,165,0
0xc0a80265,63,0,bft,X,1,166,0
0xc0a80265,17,0,bft,X,1,167,0
0xc0a80265,59,0,bft,X,1,168,0
0xc0a80265,14,0,bft,X,1,169,0
0xc0a80265,50,0,bft,X,1,170,0
0xc0a80265,15,0,bft,X,1,171,0
0xc0a80265,52,0,bft,X,1,172,0
0xc0a80265,9,0,bft,X,1,173,0
0xc0a80265,56,0,bft,X,1,174,0
0xc0a80265,10,0,bft,X,1,175,0
0xc0a80265,51,0,bft,X,1,176,0
0xc0a80265,5,0,bft,X,1,177,0
0xc0a80265,60,0,bft,X,1,178,0
0xc0a80265,6,0,bft,X,1,179,0
0xc0a80265,55,0,bft,X,1,180,0
0xc0a80265,0,0,bft,X,1,181,0
0xc0a80265,57,0,bft,X,1,182,0
0xc0a80265,1,0,bft,X,1,183,0
0xc0a80265,62,0,bft,X,1,184,0
0xc0a80265,13,0,bft,X,1,185,0
0xc0a80265,100,0,bft,X,1,186,0
0xc0a80265,11,0,bft,X,1,187,0
0xc0a80265,98,0,bft,X,1,188,0
0xc0a80265,12,0,bft,X,1,189,0
0xc0a80265,99,0,bft,X,1,190,0
0xc0a80265,7,0,bft,X,1,191,0
0xc0a80265,104,0,bft,X,1,192,0
0xc0a80265,8,0,bft,X,1,193,0
0xc0a80265,103,0,bft,X,1,194,0
0xc0a80265,3,0,bft,X,1,195,0
0xc0a80265,108,0,bft,X,1,196,0
0xc0a80265,2,0,bft,X,1,197,0
0xc0a80265,107,0,bft,X,1,198,0
0xc0a80265,4,0,bft,X,1,199,0
0xc0a80265,109,0,bft,X,1,200,0
0xc0a80265,83,0,bft,X,1,201,0
0xc0a80265,97,0,bft,X,1,202,0
0xc0a80265,88,0,bft,X,1,203,0
0xc0a80265,96,0,bft,X,1,204,0
0xc0a80265,84,0,bft,X,1,219,0
0xc0a80265,102,0,bft,X,1,206,0
0xc0a80265,82,0,bft,X,1,218,0
0xc0a80265,101,0,bft,X,1,208,0
0xc0a80265,91,0,bft,X,1,250,0
0xc0a80265,106,0,bft,X,1,210,0
0xc0a80265,95,0,bft,X,1,211,0
0xc0a80265,105,0,bft,X,1,212,0
0xc0a80265,93,0,bft,X,1,252,0
0xc0a80265,111,0,bft,X,1,214,0
0xc0a80265,85,0,bft,X,1,215,0
0xc0a80265,110,0,bft,X,1,216,0
0xc0a80265,90,0,bft,X,1,217,0
0xc0a80265,113,0,bft,X,1,236,0
0xc0a80265,86,0,bft,X,1,205,0
0xc0a80265,112,0,bft,X,1,222,0
0xc0a80265,80,0,bft,X,1,221,0
0xc0a80265,118,0,bft,X,1,234,0
0xc0a80265,81,0,bft,X,1,207,0
0xc0a80265,122,0,bft,X,1,224,0
0xc0a80265,78,0,bft,X,1,225,0
0xc0a80265,117,0,bft,X,1,226,0
0xc0a80265,79,0,bft,X,1,227,0
0xc0a80265,125,0,bft,X,1,246,0
0xc0a80265,73,0,bft,X,1,229,0
0xc0a80265,127,0,bft,X,1,230,0
0xc0a80265,74,0,bft,X,1,231,0
0xc0a80265,123,0,bft,X,1,248,0
0xc0a80265,69,0,bft,X,1,233,0
0xc0a80265,114,0,bft,X,1,220,0
0xc0a80265,70,0,bft,X,1,235,0
0xc0a80265,116,0,bft,X,1,223,0
0xc0a80265,64,0,bft,X,1,237,0
0xc0a80265,120,0,bft,X,1,238,0
0xc0a80265,65,0,bft,X,1,239,0
0xc0a80265,115,0,bft,X,1,240,0
0xc0a80265,77,0,bft,X,1,241,0
0xc0a80265,124,0,bft,X,1,242,0
0xc0a80265,75,0,bft,X,1,243,0
0xc0a80265,119,0,bft,X,1,244,0
0xc0a80265,76,0,bft,X,1,245,0
0xc0a80265,121,0,bft,X,1,228,0
0xc0a80265,71,0,bft,X,1,247,0
0xc0a80265,126,0,bft,X,1,232,0
0xc0a80265,72,0,bft,X,1,249,0
0xc0a80265,94,0,bft,X,1,209,0
0xc0a80265,67,0,bft,X,1,251,0
0xc0a80265,89,0,bft,X,1,213,0
0xc0a80265,66,0,bft,X,1,253,0
0xc0a80265,87,0,bft,X,1,254,0
0xc0a80265,68,0,bft,X,1,255,0
0xc0a80265,92,0,bft,X,1,256,0
0xc0a80269,50,0,bft,U,1,335,0
0xc0a80269,36,0,bft,U,1,302,0
0xc0a80269,52,0,bft,U,1,339,0
0xc0a80269,34,0,bft,U,1,304,0
0xc0a80269,56,0,bft,U,1,344,0
0xc0a80269,35,0,bft,U,1,306,0
0xc0a80269,51,0,bft,U,1,348,0
0xc0a80269,40,0,bft,U,1,308,0
0xc0a80269,30,0,bft,U,1,325,0
0xc0a80269,39,0,bft,U,1,310,0
0xc0a80269,25,0,bft,U,1,329,0
0xc0a80269,44,0,bft,U,1,312,0
0xc0a80269,23,0,bft,U,1,313,0
0xc0a80269,43,0,bft,U,1,314,0
0xc0a80269,28,0,bft,U,1,315,0
0xc0a80269,45,0,bft,U,1,316,0
0xc0a80269,19,0,bft,U,1,317,0
0xc0a80269,33,0,bft,U,1,318,0
0xc0a80269,24,0,bft,U,1,319,0
0xc0a80269,32,0,bft,U,1,320,0
0xc0a80269,20,0,bft,U,1,350,0
0xc0a80269,38,0,bft,U,1,322,0
0xc0a80269,18,0,bft,U,1,352,0
0xc0a80269,37,0,bft,U,1,324,0
0xc0a80269,27,0,bft,U,1,309,0
0xc0a80269,42,0,bft,U,1,326,0
0xc0a80269,31,0,bft,U,1,327,0
0xc0a80269,41,0,bft,U,1,328,0
0xc0a80269,29,0,bft,U,1,311,0
0xc0a80269,47,0,bft,U,1,330,0
0xc0a80269,21,0,bft,U,1,331,0
0xc0a80269,46,0,bft,U,1,332,0
0xc0a80269,26,0,bft,U,1,333,0
0xc0a80269,49,0,bft,U,1,334,0
0xc0a80269,22,0,bft,U,1,301,0
0xc0a80269,48,0,bft,U,1,336,0
0xc0a80269,16,0,bft,U,1,337,0
0xc0a80269,54,0,bft,U,1,338,0
0xc0a80269,17,0,bft,U,1,323,0
0xc0a80269,58,0,bft,U,1,340,0
0xc0a80269,14,0,bft,U,1,341,0
0xc0a80269,53,0,bft,U,1,342,0
0xc0a80269,15,0,bft,U,1,343,0
0xc0a80269,61,0,bft,U,1,305,0
0xc0a80269,9,0,bft,U,1,345,0
0xc0a80269,63,0,bft,U,1,346,0
0xc0a80269,10,0,bft,U,1,347,0
0xc0a80269,59,0,bft,U,1,307,0
0xc0a80269,5,0,bft,U,1,349,0
0xc0a80269,60,0,bft,U,1,321,0
0xc0a80269,6,0,bft,U,1,351,0
0xc0a80269,55,0,bft,U,1,303,0
0xc0a80269,0,0,bft,U,1,353,0
0xc0a80269,57,0,bft,U,1,354,0
0xc0a80269,1,0,bft,U,1,355,0
0xc0a80269,62,0,bft,U,1,356,0
0xc0a80269,13,0,bft,U,1,357,0
0xc0a80267,36,0,bft,U,1,358,0
0xc0a80269,11,0,bft,U,1,359,0
0xc0a80267,34,0,bft,U,1,360,0
0xc0a80269,12,0,bft,U,1,361,0
0xc0a80267,35,0,bft,U,1,362,0
0xc0a80269,7,0,bft,U,1,363,0
0xc0a80267,40,0,bft,U,1,364,0
0xc0a80269,8,0,bft,U,1,365,0
0xc0a80267,39,0,bft,U,1,366,0
0xc0a80269,3,0,bft,U,1,367,0
0xc0a80267,44,0,bft,U,1,368,0
0xc0a80269,2,0,bft,U,1,369,0
0xc0a80267,43,0,bft,U,1,370,0
0xc0a80269,4,0,bft,U,1,371,0
0xc0a80267,45,0,bft,U,1,372,0
0xc0a80267,30,0,bft,U,1,373,0
0xc0a80267,33,0,bft,U,1,374,0
0xc0a80267,25,0,bft,U,1,375,0
0xc0a80267,32,0,bft,U,1,376,0
0xc0a80267,23,0,bft,U,1,377,0
0xc0a80267,38,0,bft,U,1,378,0
0xc0a80267,28,0,bft,U,1,379,0
0xc0a80267,37,0,bft,U,1,380,0
0xc0a80267,19,0,bft,U,1,381,0
0xc0a80267,42,0,bft,U,1,382,0
0xc0a80267,24,0,bft,U,1,383,0
0xc0a80267,41,0,bft,U,1,384,0
0xc0a80267,20,0,bft,U,1,385,0
0xc0a80267,47,0,bft,U,1,386,0
0xc0a80267,18,0,bft,U,1,387,0
0xc0a80267,46,0,bft,U,1,388,0
0xc0a80267,27,0,bft,U,1,389,0
0xc0a80267,49,0,bft,U,1,390,0
0xc0a80267,31,0,bft,U,1,391,0
0xc0a80267,48,0,bft,U,1,392,0
0xc0a80267,29,0,bft,U,1,393,0
0xc0a80267,54,0,bft,U,1,394,0
0xc0a80267,21,0,bft,U,1,395,0
0xc0a80267,58,0,bft,U,1,396,0
0xc0a80267,26,0,bft,U,1,397,0
0xc0a80267,53,0,bft,U,1,398,0
0xc0a80267,22,0,bft,U,1,399,0
0xc0a80267,61,0,bft,U,1,400,0
0xc0a80267,16,0,bft,U,1,401,0
0xc0a80267,63,0,bft,U,1,402,0
0xc0a80267,17,0,bft,U,1,403,0
0xc0a80267,59,0,bft,U,1,404,0
0xc0a80267,14,0,bft,U,1,405,0
0xc0a80267,50,0,bft,U,1,406,0
0xc0a80267,15,0,bft,U,1,407,0
0xc0a80267,52,0,bft,U,1,408,0
0xc0a80267,9,0,bft,U,1,409,0
0xc0a80267,56,0,bft,U,1,410,0
0xc0a80267,10,0,bft,U,1,411,0
0xc0a80267,51,0,bft,U,1,412,0
0xc0a80267,5,0,bft,U,1,413,0
0xc0a80267,60,0,bft,U,1,414,0
0xc0a80267,6,0,bft,U,1,415,0
0xc0a80267,55,0,bft,U,1,416,0
0xc0a80267,0,0,bft,U,1,417,0
0xc0a80267,57,0,bft,U,1,418,0
0xc0a80267,1,0,bft,U,1,419,0
0xc0a80267,62,0,bft,U,1,420,0
0xc0a80267,13,0,bft,U,1,421,0
0xc0a80269,100,0,bft,U,1,422,0
0xc0a80267,11,0,bft,U,1,423,0
0xc0a80269,98,0,bft,U,1,424,0
0xc0a80267,12,0,bft,U,1,425,0
0xc0a80269,99,0,bft,U,1,426,0
0xc0a80267,7,0,bft,U,1,427,0
0xc0a80269,104,0,bft,U,1,428,0
0xc0a80267,8,0,bft,U,1,429,0
0xc0a80269,103,0,bft,U,1,430,0
0xc0a80267,3,0,bft,U,1,431,0
0xc0a80269,108,0,bft,U,1,432,0
0xc0a80267,2,0,bft,U,1,433,0
0xc0a80269,107,0,bft,U,1,434,0
0xc0a80267,4,0,bft,U,1,435,0
0xc0a80269,109,0,bft,U,1,436,0
0xc0a80269,94,0,bft,U,1,437,0
0xc0a80269,97,0,bft,U,1,438,0
0xc0a80269,89,0,bft,U,1,439,0
0xc0a80269,96,0,bft,U,1,440,0
0xc0a80269,87,0,bft,U,1,441,0
0xc0a80269,102,0,bft,U,1,442,0
0xc0a80269,92,0,bft,U,1,443,0
0xc0a80269,101,0,bft,U,1,444,0
0xc0a80269,83,0,bft,U,1,445,0
0xc0a80269,106,0,bft,U,1,446,0
0xc0a80269,88,0,bft,U,1,447,0
0xc0a80269,105,0,bft,U,1,448,0
0xc0a80269,84,0,bft,U,1,449,0
0xc0a80269,111,0,bft,U,1,450,0
0xc0a80269,82,0,bft,U,1,451,0
0xc0a80269,110,0,bft,U,1,452,0
0xc0a80269,91,0,bft,U,1,453,0
0xc0a80269,113,0,bft,U,1,454,0
0xc0a80269,95,0,bft,U,1,455,0
0xc0a80269,112,0,bft,U,1,456,0
0xc0a80269,93,0,bft,U,1,457,0
0xc0a80269,118,0,bft,U,1,458,0
0xc0a80269,85,0,bft,U,1,459,0
0xc0a80269,122,0,bft,U,1,460,0
0xc0a80269,90,0,bft,U,1,461,0
0xc0a80269,117,0,bft,U,1,462,0
0xc0a80269,86,0,bft,U,1,463,0
0xc0a80269,125,0,bft,U,1,464,0
0xc0a80269,80,0,bft,U,1,465,0
0xc0a80269,127,0,bft,U,1,466,0
0xc0a80269,81,0,bft,U,1,467,0
0xc0a80269,123,0,bft,U,1,468,0
0xc0a80269,78,0,bft,U,1,469,0
0xc0a80269,114,0,bft,U,1,470,0
0xc0a80269,79,0,bft,U,1,471,0
0xc0a80269,116,0,bft,U,1,472,0
0xc0a80269,73,0,bft,U,1,473,0
0xc0a80269,120,0,bft,U,1,474,0
0xc0a80269,74,0,bft,U,1,475,0
0xc0a80269,115,0,bft,U,1,476,0
0xc0a80269,69,0,bft,U,1,477,0
0xc0a80269,124,0,bft,U,1,478,0
0xc0a80269,70,0,bft,U,1,479,0
0xc0a80269,119,0,bft,U,1,480,0
0xc0a80269,64,0,bft,U,1,481,0
0xc0a80269,121,0,bft,U,1,482,0
0xc0a80269,65,0,bft,U,1,483,0
0xc0a80269,126,0,bft,U,1,484,0
0xc0a80269,77,0,bft,U,1,485,0
0xc0a80267,100,0,bft,U,1,486,0
0xc0a80269,75,0,bft,U,1,487,0
0xc0a80267,98,0,bft,U,1,488,0
0xc0a80269,76,0,bft,U,1,489,0
0xc0a80267,99,0,bft,U,1,490,0
0xc0a80269,71,0,bft,U,1,491,0
0xc0a80267,104,0,bft,U,1,492,0
0xc0a80269,72,0,bft,U,1,493,0
0xc0a80267,103,0,bft,U,1,494,0
0xc0a80269,67,0,bft,U,1,495,0
0xc0a80267,108,0,bft,U,1,496,0
0xc0a80269,66,0,bft,U,1,497,0
0xc0a80267,107,0,bft,U,1,498,0
0xc0a80269,68,0,bft,U,1,499,0
0xc0a80267,109,0,bft,U,1,500,0
0xc0a80267,83,0,bft,U,1,501,0
0xc0a80267,97,0,bft,U,1,502,0
0xc0a80267,88,0,bft,U,1,503,0
0xc0a80267,96,0,bft,U,1,504,0
0xc0a80267,84,0,bft,U,1,519,0
0xc0a80267,102,0,bft,U,1,506,0
0xc0a80267,82,0,bft,U,1,518,0
0xc0a80267,101,0,bft,U,1,508,0
0xc0a80267,91,0,bft,U,1,550,0
0xc0a80267,106,0,bft,U,1,510,0
0xc0a80267,95,0,bft,U,1,511,0
0xc0a80267,105,0,bft,U,1,512,0
0xc0a80267,93,0,bft,U,1,552,0
0xc0a80267,111,0,bft,U,1,514,0
0xc0a80267,85,0,bft,U,1,515,0
0xc0a80267,110,0,bft,U,1,516,0
0xc0a80267,90,0,bft,U,1,517,0
0xc0a80267,113,0,bft,U,1,536,0
0xc0a80267,86,0,bft,U,1,505,0
0xc0a80267,112,0,bft,U,1,522,0
0xc0a80267,80,0,bft,U,1,521,0
0xc0a80267,118,0,bft,U,1,534,0
0xc0a80267,81,0,bft,U,1,507,0
0xc0a80267,122,0,bft,U,1,524,0
0xc0a80267,78,0,bft,U,1,525,0
0xc0a80267,117,0,bft,U,1,526,0
0xc0a80267,79,0,bft,U,1,527,0
0xc0a80267,125,0,bft,U,1,546,0
0xc0a80267,73,0,bft,U,1,529,0
0xc0a80267,127,0,bft,U,1,530,0
0xc0a80267,74,0,bft,U,1,531,0
0xc0a80267,123,0,bft,U,1,548,0
0xc0a80267,69,0,bft,U,1,533,0
0xc0a80267,114,0,bft,U,1,520,0
0xc0a80267,70,0,bft,U,1,535,0
0xc0a80267,116,0,bft,U,1,523,0
0xc0a80267,64,0,bft,U,1,537,0
0xc0a80267,120,0,bft,U,1,538,0
0xc0a80267,65,0,bft,U,1,539,0
0xc0a80267,115,0,bft,U,1,540,0
0xc0a80267,77,0,bft,U,1,541,0
0xc0a80267,124,0,bft,U,1,542,0
0xc0a80267,75,0,bft,U,1,543,0
0xc0a80267,119,0,bft,U,1,544,0
0xc0a80267,76,0,bft,U,1,545,0
0xc0a80267,121,0,bft,U,1,528,0
0xc0a80267,71,0,bft,U,1,547,0
0xc0a80267,126,0,bft,U,1,532,0
0xc0a80267,72,0,bft,U,1,549,0
0xc0a80267,94,0,bft,U,1,509,0
0xc0a80267,67,0,bft,U,1,551,0
0xc0a80267,89,0,bft,U,1,513,0
0xc0a80267,66,0,bft,U,1,553,0
0xc0a80267,87,0,bft,U,1,554,0
0xc0a80267,68,0,bft,U,1,555,0
0xc0a80267,92,0,bft,U,1,556,0
0xc0a80268,50,0,bft,V,1,635,0
0xc0a80268,36,0,bft,V,1,602,0
0xc0a80268,52,0,bft,V,1,639,0
0xc0a80268,34,0,bft,V,1,604,0
0xc0a80268,56,0,bft,V,1,644,0
0xc0a80268,35,0,bft,V,1,606,0
0xc0a80268,51,0,bft,V,1,648,0
0xc0a80268,40,0,bft,V,1,608,0
0xc0a80268,30,0,bft,V,1,625,0
0xc0a80268,39,0,bft,V,1,610,0
0xc0a80268,25,0,bft,V,1,629,0
0xc0a80268,44,0,bft,V,1,612,0
0xc0a80268,23,0,bft,V,1,613,0
0xc0a80268,43,0,bft,V,1,614,0
0xc0a80268,28,0,bft,V,1,615,0
0xc0a80268,45,0,bft,V,1,616,0
0xc0a80268,19,0,bft,V,1,617,0
0xc0a80268,33,0,bft,V,1,618,0
0xc0a80268,24,0,bft,V,1,619,0
0xc0a80268,32,0,bft,V,1,620,0
0xc0a80268,20,0,bft,V,1,650,0
0xc0a80268,38,0,bft,V,1,622,0
0xc0a80268,18,0,bft,V,1,652,0
0xc0a80268,37,0,bft,V,1,624,0
0xc0a80268,27,0,bft,V,1,609,0
0xc0a80268,42,0,bft,V,1,626,0
0xc0a80268,31,0,bft,V,1,627,0
0xc0a80268,41,0,bft,V,1,628,0
0xc0a80268,29,0,bft,V,1,611,0
0xc0a80268,47,0,bft,V,1,630,0
0xc0a80268,21,0,bft,V,1,631,0
0xc0a80268,46,0,bft,V,1,632,0
0xc0a80268,26,0,bft,V,1,633,0
0xc0a80268,49,0,bft,V,1,634,0
0xc0a80268,22,0,bft,V,1,601,0
0xc0a80268,48,0,bft,V,1,636,0
0xc0a80268,16,0,bft,V,1,637,0
0xc0a80268,54,0,bft,V,1,638,0
0xc0a80268,17,0,bft,V,1,623,0
0xc0a80268,58,0,bft,V,1,640,0
0xc0a80268,14,0,bft,V,1,641,0
0xc0a80268,53,0,bft,V,1,642,0
0xc0a80268,15,0,bft,V,1,643,0
0xc0a80268,61,0,bft,V,1,605,0
0xc0a80268,9,0,bft,V,1,645,0
0xc0a80268,63,0,bft,V,1,646,0
0xc0a80268,10,0,bft,V,1,647,0
0xc0a80268,59,0,bft,V,1,607,0
0xc0a80268,5,0,bft,V,1,649,0
0xc0a80268,60,0,bft,V,1,621,0
0xc0a80268,6,0,bft,V,1,651,0
0xc0a80268,55,0,bft,V,1,603,0
0xc0a80268,0,0,bft,V,1,653,0
0xc0a80268,57,0,bft,V,1,654,0
0xc0a80268,1,0,bft,V,1,655,0
0xc0a80268,62,0,bft,V,1,656,0
0xc0a80268,13,0,bft,V,1,657,0
0xc0a8026a,36,0,bft,V,1,658,0
0xc0a80268,11,0,bft,V,1,659,0
0xc0a8026a,34,0,bft,V,1,660,0
0xc0a80268,12,0,bft,V,1,661,0
0xc0a8026a,35,0,bft,V,1,662,0
0xc0a80268,7,0,bft,V,1,663,0
0xc0a8026a,40,0,bft,V,1,664,0
0xc0a80268,8,0,bft,V,1,665,0
0xc0a8026a,39,0,bft,V,1,666,0
0xc0a80268,3,0,bft,V,1,667,0
0xc0a8026a,44,0,bft,V,1,668,0
0xc0a80268,2,0,bft,V,1,669,0
0xc0a8026a,43,0,bft,V,1,670,0
0xc0a80268,4,0,bft,V,1,671,0
0xc0a8026a,45,0,bft,V,1,672,0
0xc0a8026a,30,0,bft,V,1,673,0
0xc0a8026a,33,0,bft,V,1,674,0
0xc0a8026a,25,0,bft,V,1,675,0
0xc0a8026a,32,0,bft,V,1,676,0
0xc0a8026a,23,0,bft,V,1,677,0
0xc0a8026a,38,0,bft,V,1,678,0
0xc0a8026a,28,0,bft,V,1,679,0
0xc0a8026a,37,0,bft,V,1,680,0
0xc0a8026a,19,0,bft,V,1,681,0
0xc0a8026a,42,0,bft,V,1,682,0
0xc0a8026a,24,0,bft,V,1,683,0
0xc0a8026a,41,0,bft,V,1,684,0
0xc0a8026a,20,0,bft,V,1,685,0
0xc0a8026a,47,0,bft,V,1,686,0
0xc0a8026a,18,0,bft,V,1,687,0
0xc0a8026a,46,0,bft,V,1,688,0
0xc0a8026a,27,0,bft,V,1,689,0
0xc0a8026a,49,0,bft,V,1,690,0
0xc0a8026a,31,0,bft,V,1,691,0
0xc0a8026a,48,0,bft,V,1,692,0
0xc0a8026a,29,0,bft,V,1,693,0
0xc0a8026a,54,0,bft,V,1,694,0
0xc0a8026a,21,0,bft,V,1,695,0
0xc0a8026a,58,0,bft,V,1,696,0
0xc0a8026a,26,0,bft,V,1,697,0
0xc0a8026a,53,0,bft,V,1,698,0
0xc0a8026a,22,0,bft,V,1,699,0
0xc0a8026a,61,0,bft,V,1,700,0
0xc0a8026a,16,0,bft,V,1,701,0
0xc0a8026a,63,0,bft,V,1,702,0
0xc0a8026a,17,0,bft,V,1,703,0
0xc0a8026a,59,0,bft,V,1,704,0
0xc0a8026a,14,0,bft,V,1,705,0
0xc0a8026a,50,0,bft,V,1,706,0
0xc0a8026a,15,0,bft,V,1,707,0
0xc0a8026a,52,0,bft,V,1,708,0
0xc0a8026a,9,0,bft,V,1,709,0
0xc0a8026a,56,0,bft,V,1,710,0
0xc0a8026a,10,0,bft,V,1,711,0
0xc0a8026a,51,0,bft,V,1,712,0
0xc0a8026a,5,0,bft,V,1,713,0
0xc0a8026a,60,0,bft,V,1,714,0
0xc0a8026a,6,0,bft,V,1,715,0
0xc0a8026a,55,0,bft,V,1,716,0
0xc0a8026a,0,0,bft,V,1,717,0
0xc0a8026a,57,0,bft,V,1,718,0
0xc0a8026a,1,0,bft,V,1,719,0
0xc0a8026a,62,0,bft,V,1,720,0
0xc0a8026a,13,0,bft,V,1,721,0
0xc0a80268,100,0,bft,V,1,722,0
0xc0a8026a,11,0,bft,V,1,723,0
0xc0a80268,98,0,bft,V,1,724,0
0xc0a8026a,12,0,bft,V,1,725,0
0xc0a80268,99,0,bft,V,1,726,0
0xc0a8026a,7,0,bft,V,1,727,0
0xc0a80268,104,0,bft,V,1,728,0
0xc0a8026a,8,0,bft,V,1,729,0
0xc0a80268,103,0,bft,V,1,730,0
0xc0a8026a,3,0,bft,V,1,731,0
0xc0a80268,108,0,bft,V,1,732,0
0xc0a8026a,2,0,bft,V,1,733,0
0xc0a80268,107,0,bft,V,1,734,0
0xc0a8026a,4,0,bft,V,1,735,0
0xc0a80268,109,0,bft,V,1,736,0
0xc0a80268,94,0,bft,V,1,737,0
0xc0a80268,97,0,bft,V,1,738,0
0xc0a80268,89,0,bft,V,1,739,0
0xc0a80268,96,0,bft,V,1,740,0
0xc0a80268,87,0,bft,V,1,741,0
0xc0a80268,102,0,bft,V,1,742,0
0xc0a80268,92,0,bft,V,1,743,0
0xc0a80268,101,0,bft,V,1,744,0
0xc0a80268,83,0,bft,V,1,745,0
0xc0a80268,106,0,bft,V,1,746,0
0xc0a80268,88,0,bft,V,1,747,0
0xc0a80268,105,0,bft,V,1,748,0
0xc0a80268,84,0,bft,V,1,749,0
0xc0a80268,111,0,bft,V,1,750,0
0xc0a80268,82,0,bft,V,1,751,0
0xc0a80268,110,0,bft,V,1,752,0
0xc0a80268,91,0,bft,V,1,753,0
0xc0a80268,113,0,bft,V,1,754,0
0xc0a80268,95,0,bft,V,1,755,0
0xc0a80268,112,0,bft,V,1,756,0
0xc0a80268,93,0,bft,V,1,757,0
0xc0a80268,118,0,bft,V,1,758,0
0xc0a80268,85,0,bft,V,1,759,0
0xc0a80268,122,0,bft,V,1,760,0
0xc0a80268,90,0,bft,V,1,761,0
0xc0a80268,117,0,bft,V,1,762,0
0xc0a80268,86,0,bft,V,1,763,0
0xc0a80268,125,0,bft,V,1,764,0
0xc0a80268,80,0,bft,V,1,765,0
0xc0a80268,127,0,bft,V,1,766,0
0xc0a80268,81,0,bft,V,1,767,0
0xc0a80268,123,0,bft,V,1,768,0
0xc0a80268,78,0,bft,V,1,769,0
0xc0a80268,114,0,bft,V,1,770,0
0xc0a80268,79,0,bft,V,1,771,0
0xc0a80268,116,0,bft,V,1,772,0
0xc0a80268,73,0,bft,V,1,773,0
0xc0a80268,120,0,bft,V,1,774,0
0xc0a80268,74,0,bft,V,1,775,0
0xc0a80268,115,0,bft,V,1,776,0
0xc0a80268,69,0,bft,V,1,777,0
0xc0a80268,124,0,bft,V,1,778,0
